BATCH CONVERSION REPORT
Generated:,2025-12-29 15:43:59
Source:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1
Output:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1_Parsed

=== SUMMARY ===
Total Files Discovered:,1209
Files Processed:,1077
Successful Conversions:,1070
Failed Conversions:,0
Validation Errors (??? found):,7
Skipped (Non-XML/Unsupported):,132
Overall Success Rate:,99.4%
Total Processing Time:,10.2s
Average Time per File:,0.00s

=== FILE TYPE DISTRIBUTION ===
File Type,Total,Success,Failed,Validation Errors,Skipped,Success Rate
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\FlyingCarriage\udt_FlyingCarriage_Parameter.xml,Software units\32_Area02\PLC data types\FlyingCarriage\udt_FlyingCarriage_Parameter.xml,udt,SUCCESS,0.00,4278,899,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\FlyingCarriage\udt_FsParameter.xml,Software units\32_Area02\PLC data types\FlyingCarriage\udt_FsParameter.xml,udt,SUCCESS,0.00,3550,754,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\MwFakCalc\udt_MwFacCalc_Pers.xml,Software units\32_Area02\PLC data types\MwFakCalc\udt_MwFacCalc_Pers.xml,udt,SUCCESS,0.00,3233,829,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\MwFakCalc\udt_MwFacCalc_RegItem.xml,Software units\32_Area02\PLC data types\MwFakCalc\udt_MwFacCalc_RegItem.xml,udt,SUCCESS,0.00,3693,1069,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\Rollfomer_Lub\udt_RollLubr_Valve_Pers.xml,Software units\32_Area02\PLC data types\Rollfomer_Lub\udt_RollLubr_Valve_Pers.xml,udt,SUCCESS,0.00,2291,249,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\Rollformer\udt_Rollformer_Pers.xml,Software units\32_Area02\PLC data types\Rollformer\udt_Rollformer_Pers.xml,udt,SUCCESS,0.00,2523,416,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\RollformingMng\udt_RollformingMng_Pers.xml,Software units\32_Area02\PLC data types\RollformingMng\udt_RollformingMng_Pers.xml,udt,SUCCESS,0.00,8680,2027,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\RollformingMng\udt_RollformingMng_Target.xml,Software units\32_Area02\PLC data types\RollformingMng\udt_RollformingMng_Target.xml,udt,SUCCESS,0.00,2590,394,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\Tracking\PartCuttedBuffer_Item.xml,Software units\32_Area02\PLC data types\Tracking\PartCuttedBuffer_Item.xml,udt,SUCCESS,0.00,2519,295,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\Tracking\udt_DTrk.xml,Software units\32_Area02\PLC data types\Tracking\udt_DTrk.xml,udt,SUCCESS,0.00,3218,596,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\WeldReg\udt_WeldReg_Item.xml,Software units\32_Area02\PLC data types\WeldReg\udt_WeldReg_Item.xml,udt,SUCCESS,0.00,2294,233,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC data types\WeldReg\udt_WeldReg_Pers.xml,Software units\32_Area02\PLC data types\WeldReg\udt_WeldReg_Pers.xml,udt,SUCCESS,0.00,2502,376,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC tags\CONSTANT.xml,Software units\32_Area02\PLC tags\CONSTANT.xml,tags,SUCCESS,0.00,7515,204,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC tags\Default tag table_5.xml,Software units\32_Area02\PLC tags\Default tag table_5.xml,tags,SUCCESS,0.00,240,38,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\PLC tags\FS.xml,Software units\32_Area02\PLC tags\FS.xml,tags,SUCCESS,0.00,7510,205,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\00_OB\A02_OB1.xml,Software units\32_Area02\Program blocks\00_OB\A02_OB1.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\00_OB\A02_OB30.xml,Software units\32_Area02\Program blocks\00_OB\A02_OB30.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02.xml,Software units\32_Area02\Program blocks\01_AREA\Area02.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02_CALL.xml,Software units\32_Area02\Program blocks\01_AREA\Area02_CALL.xml,fc,SUCCESS,0.05,1503300,87584,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02_ITF.xml,Software units\32_Area02\Program blocks\01_AREA\Area02_ITF.xml,fc,SUCCESS,0.01,123632,8154,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02_Messages.xml,Software units\32_Area02\Program blocks\01_AREA\Area02_Messages.xml,db,SUCCESS,0.00,3002,473,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02_Msg_Alarms.xml,Software units\32_Area02\Program blocks\01_AREA\Area02_Msg_Alarms.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\01_AREA\Area02_Msg_Warnings.xml,Software units\32_Area02\Program blocks\01_AREA\Area02_Msg_Warnings.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\04_HMI\A02_HMI.xml,Software units\32_Area02\Program blocks\04_HMI\A02_HMI.xml,db,SUCCESS,0.00,6938,2630,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\04_HMI\A02_HMI_CALL.xml,Software units\32_Area02\Program blocks\04_HMI\A02_HMI_CALL.xml,fc,SUCCESS,0.00,6963,253,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\04_HMI\A02_HMI_FB.xml,Software units\32_Area02\Program blocks\04_HMI\A02_HMI_FB.xml,fb,SUCCESS,0.02,418669,41724,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\04_HMI\A02_HMI_IDB.xml,Software units\32_Area02\Program blocks\04_HMI\A02_HMI_IDB.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\A02_ButtonSafe_CALL.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\A02_ButtonSafe_CALL.xml,fc,SUCCESS,0.00,25420,1794,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB114_FeedA02.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB114_FeedA02.xml,fb,SUCCESS,0.00,53988,3257,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB211.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB211.xml,fb,SUCCESS,0.00,36174,2241,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB212.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB212.xml,fb,SUCCESS,0.00,110490,7853,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB212_FeedA02.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\ButtonsSafe_LB212_FeedA02.xml,fb,SUCCESS,0.00,53893,3239,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB114_FeedA02.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB114_FeedA02.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB211.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB211.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB212.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB212.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB212_FeedA02.xml,Software units\32_Area02\Program blocks\05_BUTTON_SAFE\LB212_FeedA02.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\CutLength.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\CutLength.xml,fb,SUCCESS,0.00,65879,5351,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\FeedLimiting.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\FeedLimiting.xml,fb,SUCCESS,0.01,53673,4229,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\FlyingStation_Manager.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\FlyingStation_Manager.xml,fb,SUCCESS,0.01,194493,21873,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\Trapezoidal_RampTime_1.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\FUN\Trapezoidal_RampTime_1.xml,fc,SUCCESS,0.00,11909,872,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_CALL.xml,fc,SUCCESS,0.00,75262,4263,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_FB.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\02_Rollforming manager\RollformingMng_PERS.xml,db,SUCCESS,0.00,11695,228,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter_CALL.xml,fc,SUCCESS,0.00,22668,1523,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\03_MaterialCounter\PostPunchingMatCounter_PERS.xml,db,SUCCESS,0.00,4315,239,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFacCalc_GripperEnc.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFacCalc_GripperEnc.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_CALL.xml,fc,SUCCESS,0.00,64262,4991,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_FB.xml,fb,SUCCESS,0.01,385857,31271,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\04_MeasWheelFakCalc\MwFakCalc_PERS.xml,db,SUCCESS,0.00,34829,213,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg_CALL.xml,fc,SUCCESS,0.00,25777,1789,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\05_WeldReg\WeldReg_PERS.xml,db,SUCCESS,0.00,2271,207,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_CALL.xml,fc,SUCCESS,0.00,7789,469,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_FB.xml,fb,SUCCESS,0.00,85348,4564,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\09_Main HU\Area02_HU_PERS.xml,db,SUCCESS,0.00,8376,358,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_FB.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_OB1_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_OB1_CALL.xml,fc,VALIDATION_ERROR,0.00,29316,2653,PLACEHOLDER_ERROR,Contains 1 '???' placeholder(s),True,1,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_OB30_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_OB30_CALL.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\A0201_Profilatrice_RegolazioneFormato_PERS.xml,db,SUCCESS,0.00,24294,807,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\OB30_Status.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\10_REGOLAZIONE_FORMATO\OB30_Status.xml,db,SUCCESS,0.00,2859,561,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1_CALL.xml,fc,SUCCESS,0.00,32303,1406,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\11_PitTable1\PitTable1_FB.xml,fb,SUCCESS,0.00,45153,3640,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\FUN\MWhell_Check.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\FUN\MWhell_Check.xml,fb,SUCCESS,0.00,35070,2389,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_CALL.xml,fc,SUCCESS,0.00,50717,3807,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_FB.xml,fb,SUCCESS,0.01,122070,12000,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\20_Rollformer\Rollformer_PERS.xml,db,SUCCESS,0.00,5505,216,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\FUN\RollLubr_Pump.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\FUN\RollLubr_Pump.xml,fb,SUCCESS,0.00,29904,2850,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\FUN\RollLubr_Valve.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\FUN\RollLubr_Valve.xml,fb,SUCCESS,0.00,62213,5175,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollfomrerLubr_CALL.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollfomrerLubr_CALL.xml,fc,SUCCESS,0.00,7586,351,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr.xml,,SKIPPED,0.00,0,,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr_FB.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr_FB.xml,fb,SUCCESS,0.01,117825,6402,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr_PERS.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\21_RollformerLub\RollformerLubr_PERS.xml,db,SUCCESS,0.00,10481,620,,,False,0,2025-12-29 15:43:55
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\30_Tracking\DTrk.xml,Software units\32_Area02\Program blocks\10_A0201_PROFILATURA_TAGLIO\30_Tracking\DTrk.xml,db,SUCCESS,0.00,2532,254,,,False,0,2025-12-29 15:43:55
